,Time,Bond,Side,Notional,Counterparty,MidPrice,QuotedPrice,Competitors,Traded,NextMidPrice
2818,27818,Bond_2,Offer,1000,Ctpy_0,113.249999999999,113.259999999999,3,1,113.309999999999
2819,27819,Bond_2,Offer,1470000,Ctpy_1,113.309999999999,113.319999999999,3,1,113.199999999999
2820,27820,Bond_0,Bid,10000000,Ctpy_0,95.2700000000012,95.2600000000012,2,1,95.2600000000012
2821,27821,Bond_2,Bid,1000,Ctpy_3,113.309999999999,113.229999999999,1,0,113.269999999999
2822,27822,Bond_0,Bid,1000,Ctpy_3,95.3000000000012,95.3000000000012,1,1,95.2200000000012
2823,27823,Bond_2,Offer,1000,Ctpy_3,113.309999999999,113.329999999999,4,1,113.269999999999
2824,27824,Bond_2,Bid,1000,Ctpy_3,113.269999999999,113.259999999999,2,1,113.179999999999
2825,27825,Bond_2,Bid,1000,Ctpy_1,113.179999999999,113.149999999999,2,0,113.109999999999
2826,27826,Bond_0,Offer,190000,Ctpy_3,95.0200000000012,95.0300000000012,1,1,95.0600000000012
2827,27827,Bond_0,Offer,1000,Ctpy_0,95.0600000000012,95.0600000000012,4,1,95.0700000000012
2828,27828,Bond_1,Offer,1000,Ctpy_0,141.479999999999,141.499999999999,2,1,141.709999999999
2829,27829,Bond_0,Bid,1000,Ctpy_1,94.9900000000012,94.9500000000012,1,0,95.0500000000012
2830,27830,Bond_0,Bid,1000,Ctpy_0,95.0500000000012,95.0500000000012,1,1,95.0300000000012
2831,27831,Bond_2,Offer,1000,Ctpy_3,113.159999999999,113.159999999999,2,1,113.189999999999
2832,27832,Bond_2,Offer,1000,Ctpy_3,113.189999999999,113.199999999999,3,1,113.089999999999
2833,27833,Bond_0,Offer,1000,Ctpy_0,94.5800000000012,94.5800000000012,3,1,94.6300000000012
2834,27834,Bond_0,Bid,1000,Ctpy_3,94.6300000000012,94.6100000000012,2,0,94.6300000000012
2835,27835,Bond_0,Offer,10000,Ctpy_2,94.6300000000012,94.6500000000012,2,0,94.6800000000012
2836,27836,Bond_0,Offer,10000000,Ctpy_0,94.6800000000012,94.6800000000012,3,1,94.7300000000012
2837,27837,Bond_0,Bid,1000,Ctpy_1,94.7300000000012,94.7300000000012,4,1,94.9700000000012
2838,27838,Bond_0,Offer,1000,Ctpy_0,94.9700000000012,94.9800000000012,4,1,95.0100000000012
2839,27839,Bond_0,Bid,1000,Ctpy_1,95.0100000000012,95.0000000000012,1,1,94.9800000000012
2840,27840,Bond_2,Bid,1000,Ctpy_3,111.969999999999,111.949999999999,2,1,111.989999999999
2841,27841,Bond_0,Offer,1000,Ctpy_3,95.0500000000012,95.0900000000012,3,0,95.1000000000012
2842,27842,Bond_2,Offer,1000,Ctpy_3,111.899999999999,112.009999999999,2,0,111.839999999999
2843,27843,Bond_0,Bid,10000000,Ctpy_0,95.0400000000012,95.0100000000012,3,0,95.0300000000012
2844,27844,Bond_2,Bid,1000,Ctpy_3,111.839999999999,111.839999999999,1,1,111.949999999999
2845,27845,Bond_2,Bid,1000,Ctpy_1,111.949999999999,111.939999999999,3,1,111.819999999999
2846,27846,Bond_2,Bid,1000,Ctpy_1,111.819999999999,111.769999999999,4,0,111.869999999999
2847,27847,Bond_0,Offer,1000,Ctpy_1,94.8600000000012,94.8700000000012,2,1,94.8500000000012
2848,27848,Bond_0,Bid,1000,Ctpy_1,94.8500000000012,94.8500000000012,2,1,94.6400000000012
2849,27849,Bond_2,Bid,1000,Ctpy_0,112.139999999999,112.129999999999,3,1,112.109999999999
2850,27850,Bond_1,Offer,1000,Ctpy_3,141.599999999999,141.709999999999,4,0,141.639999999999
2851,27851,Bond_0,Offer,1000,Ctpy_3,94.3700000000012,94.3800000000012,3,1,94.3700000000012
2852,27852,Bond_0,Offer,1000,Ctpy_3,94.3700000000012,94.3800000000012,4,1,94.4500000000012
2853,27853,Bond_1,Offer,1000,Ctpy_1,141.929999999999,141.979999999999,3,1,141.849999999999
2854,27854,Bond_2,Bid,10000000,Ctpy_3,112.889999999999,112.879999999999,3,1,113.129999999999
2855,27855,Bond_0,Offer,1000,Ctpy_3,94.3200000000012,94.3200000000012,2,1,94.3900000000012
2856,27856,Bond_2,Offer,1000,Ctpy_0,113.099999999999,113.119999999999,3,1,113.159999999999
2857,27857,Bond_2,Offer,1000,Ctpy_3,113.159999999999,113.169999999999,2,1,113.189999999999
2858,27858,Bond_2,Offer,10000000,Ctpy_3,113.189999999999,113.199999999999,1,1,113.209999999999
2859,27859,Bond_0,Offer,1000,Ctpy_0,94.2900000000012,94.3000000000012,4,1,94.3700000000012
2860,27860,Bond_2,Offer,1000,Ctpy_1,113.439999999999,113.489999999999,3,0,113.479999999999
2861,27861,Bond_0,Bid,1000,Ctpy_0,94.5000000000012,94.4900000000012,3,1,94.4800000000012
2862,27862,Bond_0,Bid,10000000,Ctpy_3,94.4800000000012,94.3700000000012,1,0,94.6700000000012
2863,27863,Bond_2,Bid,1000,Ctpy_3,113.789999999999,113.769999999999,3,1,113.779999999999
2864,27864,Bond_0,Offer,1000,Ctpy_1,94.8200000000012,94.8200000000012,2,1,94.6800000000012
2865,27865,Bond_2,Offer,1000,Ctpy_2,113.839999999999,113.839999999999,4,1,113.899999999999
2866,27866,Bond_2,Offer,1000,Ctpy_0,113.899999999999,113.969999999999,4,0,113.909999999999
2867,27867,Bond_2,Bid,1000,Ctpy_3,113.909999999999,113.899999999999,1,1,113.989999999999
2868,27868,Bond_0,Bid,1000,Ctpy_0,94.9700000000012,94.9500000000012,2,0,94.9300000000012
2869,27869,Bond_0,Bid,1000,Ctpy_1,94.9300000000012,94.9100000000012,1,1,94.8300000000012
2870,27870,Bond_1,Bid,2570000,Ctpy_3,142.919999999999,142.749999999999,3,0,143.179999999999
2871,27871,Bond_2,Bid,1000,Ctpy_3,114.059999999999,113.879999999999,2,0,114.039999999999
2872,27872,Bond_2,Offer,1000,Ctpy_3,114.039999999999,114.039999999999,1,1,113.769999999999
2873,27873,Bond_0,Offer,1000,Ctpy_1,94.8700000000012,94.8800000000012,1,0,94.7600000000012
2874,27874,Bond_2,Bid,1000,Ctpy_3,113.579999999999,113.489999999999,2,0,113.519999999999
2875,27875,Bond_0,Bid,1000,Ctpy_3,94.6400000000012,94.6200000000012,2,0,94.5800000000012
2876,27876,Bond_2,Offer,1000,Ctpy_0,113.419999999999,113.429999999999,4,1,113.429999999999
2877,27877,Bond_1,Offer,10000000,Ctpy_3,142.379999999999,142.449999999999,1,0,142.589999999999
2878,27878,Bond_2,Offer,5980000,Ctpy_0,113.519999999999,113.549999999999,4,0,113.719999999999
2879,27879,Bond_0,Bid,1000,Ctpy_3,94.7900000000012,94.7800000000012,1,1,94.6100000000012
2880,27880,Bond_0,Bid,1000,Ctpy_0,94.6100000000012,94.6100000000012,4,1,94.6100000000012
2881,27881,Bond_0,Bid,1000,Ctpy_3,94.6100000000012,94.5900000000012,1,0,94.5700000000012
2882,27882,Bond_1,Offer,1000,Ctpy_3,143.209999999999,143.259999999999,2,0,142.849999999999
2883,27883,Bond_0,Bid,1000,Ctpy_1,94.6400000000012,94.6200000000012,4,0,94.6200000000012
2884,27884,Bond_2,Offer,200000,Ctpy_1,113.289999999999,113.309999999999,3,1,113.239999999999
2885,27885,Bond_0,Offer,1000,Ctpy_3,94.7200000000012,94.7300000000012,1,1,94.6900000000012
2886,27886,Bond_2,Bid,20000,Ctpy_3,113.199999999999,113.189999999999,3,1,113.169999999999
2887,27887,Bond_2,Offer,1000,Ctpy_0,113.169999999999,113.169999999999,2,1,113.249999999999
2888,27888,Bond_0,Bid,10000000,Ctpy_0,94.5000000000012,94.4900000000012,2,1,94.4000000000012
2889,27889,Bond_2,Offer,1000,Ctpy_1,113.219999999999,113.259999999999,4,0,113.279999999999
2890,27890,Bond_0,Offer,150000,Ctpy_0,94.3200000000012,94.3500000000012,4,0,94.3700000000012
2891,27891,Bond_2,Bid,10000000,Ctpy_3,113.329999999999,113.229999999999,1,0,113.469999999999
2892,27892,Bond_0,Offer,590000,Ctpy_1,94.4700000000012,94.4700000000012,3,1,94.5200000000012
2893,27893,Bond_1,Offer,1000,Ctpy_1,143.489999999999,143.589999999999,2,0,143.299999999999
2894,27894,Bond_0,Bid,310000,Ctpy_3,94.3800000000012,94.3600000000012,2,1,94.2900000000012
2895,27895,Bond_0,Bid,1000,Ctpy_3,94.2900000000012,94.1300000000012,4,0,94.2100000000012
2896,27896,Bond_0,Offer,1000,Ctpy_0,94.2100000000012,94.2400000000012,3,0,94.2700000000012
2897,27897,Bond_0,Offer,1000,Ctpy_3,94.2700000000012,94.3000000000012,1,0,94.2800000000012
2898,27898,Bond_0,Offer,10000000,Ctpy_3,94.2800000000012,94.2900000000012,1,1,94.3300000000012
2899,27899,Bond_0,Offer,1000,Ctpy_1,94.3300000000012,94.3300000000012,1,1,94.3100000000012
2900,27900,Bond_2,Bid,1000,Ctpy_1,113.889999999999,113.879999999999,1,1,113.779999999999
2901,27901,Bond_2,Bid,1000,Ctpy_0,113.779999999999,113.779999999999,2,1,113.719999999999
2902,27902,Bond_2,Bid,30000,Ctpy_0,113.719999999999,113.679999999999,4,0,113.699999999999
2903,27903,Bond_0,Bid,1000,Ctpy_1,94.1700000000012,94.1600000000012,3,1,94.1400000000012
2904,27904,Bond_0,Offer,1000,Ctpy_1,94.1400000000012,94.1400000000012,1,1,94.1200000000012
2905,27905,Bond_0,Offer,1000,Ctpy_1,94.1200000000012,94.1700000000012,4,0,94.0900000000012
2906,27906,Bond_2,Offer,1000,Ctpy_3,113.629999999999,113.659999999999,3,1,113.639999999999
2907,27907,Bond_0,Bid,1000,Ctpy_0,94.1200000000012,94.1200000000012,1,1,94.0400000000012
2908,27908,Bond_2,Offer,1000,Ctpy_0,113.579999999999,113.799999999999,3,0,113.599999999999
2909,27909,Bond_2,Bid,1000,Ctpy_3,113.599999999999,113.589999999999,3,1,113.739999999999
2910,27910,Bond_0,Bid,1000,Ctpy_3,94.2000000000012,94.2000000000012,4,1,94.1400000000012
2911,27911,Bond_1,Offer,1000,Ctpy_3,142.149999999999,142.189999999999,1,0,142.239999999999
2912,27912,Bond_0,Offer,1000,Ctpy_1,94.0600000000012,94.0600000000012,1,1,94.1300000000012
2913,27913,Bond_0,Offer,1000,Ctpy_3,94.1300000000012,94.2600000000012,1,0,94.1800000000012
2914,27914,Bond_0,Offer,1000,Ctpy_3,94.1800000000012,94.2500000000012,1,0,94.3800000000012
2915,27915,Bond_2,Offer,1000,Ctpy_3,113.709999999999,113.719999999999,3,1,113.809999999999
2916,27916,Bond_2,Offer,1000,Ctpy_0,113.809999999999,113.819999999999,4,1,113.879999999999
2917,27917,Bond_0,Bid,10000,Ctpy_3,94.2900000000012,94.2800000000012,3,1,94.3100000000012
2918,27918,Bond_0,Offer,1000,Ctpy_3,94.3100000000012,94.3100000000012,2,1,94.3200000000012
2919,27919,Bond_2,Offer,1000,Ctpy_1,114.029999999999,114.039999999999,2,1,113.939999999999
2920,27920,Bond_0,Bid,1000,Ctpy_3,94.2800000000012,94.0500000000012,3,0,94.3000000000012
2921,27921,Bond_2,Bid,1000,Ctpy_3,114.079999999999,114.059999999999,2,1,114.039999999999
2922,27922,Bond_0,Bid,30000,Ctpy_0,94.2700000000012,94.2600000000012,1,1,94.1800000000012
2923,27923,Bond_2,Offer,1000,Ctpy_1,113.949999999999,113.979999999999,3,1,113.689999999999
2924,27924,Bond_0,Offer,1000,Ctpy_0,94.1900000000012,94.2300000000012,4,0,94.2400000000012
2925,27925,Bond_1,Bid,1000,Ctpy_3,142.179999999999,142.149999999999,4,1,142.329999999999
2926,27926,Bond_0,Offer,1000,Ctpy_3,94.2100000000012,94.2500000000012,2,0,94.2500000000012
2927,27927,Bond_2,Bid,1000,Ctpy_0,113.409999999999,113.359999999999,4,0,113.269999999999
2928,27928,Bond_1,Offer,1000,Ctpy_1,141.669999999999,141.709999999999,4,1,141.829999999999
2929,27929,Bond_2,Offer,1000,Ctpy_2,112.869999999999,112.889999999999,3,0,112.869999999999
2930,27930,Bond_0,Offer,1000,Ctpy_1,94.3100000000012,94.3200000000012,2,1,94.3600000000012
2931,27931,Bond_0,Bid,1000,Ctpy_1,94.3600000000012,94.3500000000012,4,1,94.3800000000012
2932,27932,Bond_2,Bid,1000,Ctpy_1,112.729999999999,112.719999999999,2,1,112.839999999999
2933,27933,Bond_0,Offer,10000000,Ctpy_0,94.4100000000012,94.4300000000012,2,1,94.3800000000012
2934,27934,Bond_2,Offer,1000,Ctpy_3,112.949999999999,113.089999999999,4,0,113.009999999999
2935,27935,Bond_0,Bid,1000,Ctpy_1,94.5000000000012,94.4800000000012,2,0,94.4900000000012
2936,27936,Bond_0,Bid,1000,Ctpy_0,94.4900000000012,94.4900000000012,4,1,94.4200000000012
2937,27937,Bond_0,Offer,10000000,Ctpy_0,94.4200000000012,94.4400000000012,2,1,94.4400000000012
2938,27938,Bond_2,Offer,1000,Ctpy_3,112.809999999999,112.809999999999,3,1,113.029999999999
2939,27939,Bond_2,Offer,1000,Ctpy_1,113.029999999999,113.039999999999,1,1,112.959999999999
2940,27940,Bond_2,Bid,10000000,Ctpy_1,112.959999999999,112.939999999999,2,1,113.149999999999
2941,27941,Bond_2,Bid,1000,Ctpy_3,113.149999999999,113.139999999999,3,1,113.279999999999
2942,27942,Bond_2,Offer,1000,Ctpy_1,113.279999999999,113.289999999999,4,1,113.319999999999
2943,27943,Bond_2,Bid,1000,Ctpy_0,113.319999999999,113.319999999999,1,1,113.319999999999
2944,27944,Bond_0,Offer,60000,Ctpy_1,94.7100000000012,94.7100000000012,2,1,94.6100000000012
2945,27945,Bond_0,Offer,1000,Ctpy_3,94.6100000000012,94.6200000000012,1,1,94.5600000000012
2946,27946,Bond_0,Offer,1000,Ctpy_3,94.5600000000012,94.5600000000012,3,1,94.4900000000012
2947,27947,Bond_2,Bid,6780000,Ctpy_2,113.579999999999,113.549999999999,1,0,113.509999999999
2948,27948,Bond_2,Bid,1000,Ctpy_3,113.509999999999,113.499999999999,3,1,113.579999999999
2949,27949,Bond_2,Bid,10000000,Ctpy_3,113.579999999999,113.559999999999,2,1,113.289999999999
2950,27950,Bond_0,Bid,1000,Ctpy_0,94.4600000000012,94.4600000000012,1,1,94.4800000000012
2951,27951,Bond_0,Offer,10000000,Ctpy_3,94.4800000000012,94.5100000000012,1,0,94.7000000000012
2952,27952,Bond_1,Offer,1000,Ctpy_0,142.419999999999,142.469999999999,4,1,142.699999999999
2953,27953,Bond_0,Offer,1000,Ctpy_3,94.6400000000012,94.6600000000012,4,1,94.6700000000012
2954,27954,Bond_1,Bid,1000,Ctpy_3,142.919999999999,142.589999999999,2,0,142.699999999999
2955,27955,Bond_2,Offer,1000,Ctpy_1,113.789999999999,113.799999999999,3,1,113.769999999999
2956,27956,Bond_0,Bid,1000,Ctpy_3,94.7400000000012,94.6400000000012,4,0,94.6700000000012
2957,27957,Bond_2,Bid,1000,Ctpy_3,113.699999999999,113.689999999999,4,1,113.719999999999
2958,27958,Bond_0,Offer,1000,Ctpy_0,94.6400000000012,94.7600000000012,1,1,94.6900000000012
2959,27959,Bond_0,Bid,10000,Ctpy_0,94.6900000000012,94.6800000000012,2,1,94.6800000000012
2960,27960,Bond_2,Bid,1000,Ctpy_1,113.489999999999,113.469999999999,2,1,113.659999999999
2961,27961,Bond_0,Bid,50000,Ctpy_3,94.4200000000012,94.4000000000012,1,0,94.3600000000012
2962,27962,Bond_2,Offer,1000,Ctpy_3,113.669999999999,113.689999999999,2,1,113.769999999999
2963,27963,Bond_1,Bid,1000,Ctpy_3,142.879999999999,142.849999999999,2,1,142.789999999999
2964,27964,Bond_0,Bid,1000,Ctpy_1,94.4400000000012,94.4400000000012,1,1,94.3200000000012
2965,27965,Bond_0,Offer,1000,Ctpy_3,94.3200000000012,94.3200000000012,2,1,94.3300000000012
2966,27966,Bond_0,Offer,1000,Ctpy_3,94.3300000000012,94.3400000000012,4,1,94.1200000000012
2967,27967,Bond_2,Offer,1000,Ctpy_2,113.389999999999,113.399999999999,2,0,113.429999999999
2968,27968,Bond_2,Offer,1000,Ctpy_3,113.429999999999,113.459999999999,1,1,113.439999999999
2969,27969,Bond_0,Offer,1000,Ctpy_1,93.9500000000012,93.9500000000012,2,1,93.9000000000012
2970,27970,Bond_2,Bid,1000,Ctpy_1,113.489999999999,113.479999999999,1,1,113.539999999999
2971,27971,Bond_2,Bid,1000,Ctpy_0,113.539999999999,113.509999999999,2,0,113.469999999999
2972,27972,Bond_0,Offer,1000,Ctpy_0,93.7500000000012,93.7500000000012,2,1,93.7900000000012
2973,27973,Bond_2,Bid,10000000,Ctpy_3,113.539999999999,113.529999999999,2,1,113.619999999999
2974,27974,Bond_0,Bid,10000000,Ctpy_1,93.8300000000012,93.8300000000012,3,1,93.8900000000012
2975,27975,Bond_2,Offer,1000,Ctpy_1,113.459999999999,113.459999999999,2,1,113.449999999999
2976,27976,Bond_1,Bid,2640000,Ctpy_3,141.059999999999,140.869999999999,3,0,140.869999999999
2977,27977,Bond_2,Bid,1000,Ctpy_1,113.419999999999,113.419999999999,4,1,113.349999999999
2978,27978,Bond_2,Offer,1000,Ctpy_3,113.349999999999,113.359999999999,2,1,113.529999999999
2979,27979,Bond_1,Offer,1000,Ctpy_3,140.459999999999,140.469999999999,2,1,140.559999999999
2980,27980,Bond_0,Bid,9850000,Ctpy_0,93.7400000000012,93.7400000000012,3,1,93.6800000000012
2981,27981,Bond_2,Bid,10000000,Ctpy_0,113.489999999999,113.459999999999,1,1,113.489999999999
2982,27982,Bond_2,Bid,1000,Ctpy_1,113.489999999999,113.489999999999,2,1,113.509999999999
2983,27983,Bond_2,Bid,1000,Ctpy_1,113.509999999999,113.509999999999,3,1,113.519999999999
2984,27984,Bond_0,Bid,1000,Ctpy_3,93.2800000000012,93.2700000000012,2,1,93.1900000000012
2985,27985,Bond_0,Bid,1000,Ctpy_3,93.1900000000012,93.1900000000012,3,1,93.1600000000012
2986,27986,Bond_2,Offer,1000,Ctpy_0,113.239999999999,113.249999999999,2,1,113.249999999999
2987,27987,Bond_2,Offer,30000,Ctpy_1,113.249999999999,113.259999999999,4,1,113.249999999999
2988,27988,Bond_0,Bid,1000,Ctpy_3,93.1300000000012,93.1200000000012,4,1,93.1800000000012
2989,27989,Bond_0,Bid,1000,Ctpy_1,93.1800000000012,93.1700000000012,4,1,93.3000000000012
2990,27990,Bond_2,Bid,40000,Ctpy_0,113.299999999999,113.289999999999,4,1,113.279999999999
2991,27991,Bond_0,Bid,1000,Ctpy_3,93.3600000000012,93.3500000000012,4,1,93.4300000000012
2992,27992,Bond_0,Bid,10000000,Ctpy_1,93.4300000000012,93.3400000000012,3,0,93.3400000000012
2993,27993,Bond_2,Bid,1000,Ctpy_3,113.419999999999,113.409999999999,2,1,113.389999999999
2994,27994,Bond_0,Bid,1000,Ctpy_3,93.3300000000012,93.3100000000012,3,1,93.5300000000012
2995,27995,Bond_0,Offer,1000,Ctpy_3,93.5300000000012,93.5400000000012,2,1,93.5300000000012
2996,27996,Bond_0,Offer,1000,Ctpy_3,93.5300000000012,93.5900000000012,2,0,93.4800000000012
2997,27997,Bond_2,Bid,10000000,Ctpy_1,113.379999999999,111.929999999999,2,0,113.629999999999
2998,27998,Bond_2,Bid,1000,Ctpy_0,113.629999999999,113.609999999999,2,1,113.589999999999
2999,27999,Bond_0,Bid,1000,Ctpy_0,93.4900000000012,93.4700000000012,4,0,93.4000000000012
3000,28000,Bond_0,Offer,10000000,Ctpy_0,93.4000000000012,93.4200000000012,2,0,93.4200000000012
3001,28001,Bond_1,Bid,1000,Ctpy_3,141.559999999999,141.499999999999,4,1,141.809999999999
3002,28002,Bond_0,Offer,1000,Ctpy_3,93.2800000000012,93.3300000000011,2,0,93.2900000000012
3003,28003,Bond_0,Offer,1000,Ctpy_3,93.2900000000012,93.2900000000012,2,1,93.3600000000012
3004,28004,Bond_2,Offer,1000,Ctpy_1,113.669999999999,113.679999999999,1,0,113.709999999999
3005,28005,Bond_2,Bid,1930000,Ctpy_3,113.709999999999,113.619999999999,3,0,113.659999999999
3006,28006,Bond_2,Offer,1000,Ctpy_3,113.659999999999,113.679999999999,4,1,113.799999999999
3007,28007,Bond_2,Bid,10000000,Ctpy_1,113.799999999999,113.789999999999,4,1,114.059999999999
3008,28008,Bond_0,Offer,1000,Ctpy_3,93.3000000000011,93.3300000000011,4,1,93.3700000000011
3009,28009,Bond_0,Bid,10000000,Ctpy_3,93.3700000000011,93.3600000000011,1,0,93.4600000000011
3010,28010,Bond_0,Offer,1000,Ctpy_1,93.4600000000011,93.4600000000011,1,1,93.4400000000011
3011,28011,Bond_0,Offer,1000,Ctpy_0,93.4400000000011,93.4400000000011,3,1,93.5000000000012
3012,28012,Bond_0,Offer,10000000,Ctpy_1,93.5000000000012,93.5000000000012,4,1,93.4300000000012
3013,28013,Bond_1,Offer,1000,Ctpy_2,141.279999999999,141.379999999999,4,0,141.099999999999
3014,28014,Bond_0,Bid,1000,Ctpy_0,93.5600000000012,93.5600000000012,3,1,93.5400000000012
3015,28015,Bond_0,Offer,1000,Ctpy_3,93.5400000000012,93.5400000000012,3,1,93.5900000000012
3016,28016,Bond_2,Bid,1000,Ctpy_1,114.879999999999,114.879999999999,3,1,114.879999999999
3017,28017,Bond_2,Offer,1000,Ctpy_3,114.879999999999,114.879999999999,2,1,114.969999999999
3018,28018,Bond_0,Offer,10000000,Ctpy_1,93.6300000000012,93.6300000000012,3,1,93.5800000000012
3019,28019,Bond_1,Offer,1000,Ctpy_0,141.149999999999,141.149999999999,2,1,141.309999999999
3020,28020,Bond_0,Bid,1000,Ctpy_1,93.6900000000012,93.6900000000012,2,1,93.6500000000012
3021,28021,Bond_0,Bid,10000000,Ctpy_1,93.6500000000012,93.6400000000012,3,1,93.7200000000011
3022,28022,Bond_0,Bid,1000,Ctpy_1,93.7200000000011,93.7200000000011,3,1,93.6800000000011
3023,28023,Bond_0,Bid,10000000,Ctpy_3,93.6800000000011,93.6800000000011,1,1,93.7400000000011
3024,28024,Bond_0,Offer,1000,Ctpy_1,93.7400000000011,93.7600000000011,1,0,93.5800000000011
3025,28025,Bond_0,Bid,1000,Ctpy_1,93.5800000000011,93.5600000000012,4,0,93.4500000000012
3026,28026,Bond_2,Bid,1000,Ctpy_3,114.659999999999,114.659999999999,3,1,114.819999999999
3027,28027,Bond_0,Offer,1000,Ctpy_0,93.4400000000011,93.4400000000011,1,1,93.4600000000011
3028,28028,Bond_2,Bid,10000,Ctpy_1,114.829999999999,114.819999999999,1,0,114.989999999999
3029,28029,Bond_2,Bid,1000,Ctpy_3,114.989999999999,114.989999999999,4,1,115.159999999999
3030,28030,Bond_2,Bid,1000,Ctpy_0,115.159999999999,115.159999999999,3,1,115.019999999999
3031,28031,Bond_2,Offer,1000,Ctpy_0,115.019999999999,115.099999999999,4,0,115.059999999999
3032,28032,Bond_0,Bid,10000000,Ctpy_1,93.6400000000012,93.6300000000011,4,1,93.4700000000011
3033,28033,Bond_0,Offer,1000,Ctpy_3,93.4700000000011,93.4800000000012,4,1,93.5800000000011
3034,28034,Bond_0,Offer,1000,Ctpy_0,93.5800000000011,93.5800000000011,3,1,93.6000000000011
3035,28035,Bond_2,Bid,1000,Ctpy_2,114.879999999999,114.879999999999,2,1,114.869999999999
3036,28036,Bond_2,Bid,1000,Ctpy_1,114.869999999999,114.869999999999,1,1,114.789999999999
3037,28037,Bond_0,Offer,10000000,Ctpy_3,93.8000000000011,93.8000000000011,1,1,93.6400000000012
3038,28038,Bond_0,Bid,1000,Ctpy_3,93.6400000000012,93.6400000000012,1,1,93.5600000000012
3039,28039,Bond_2,Bid,1000,Ctpy_3,114.969999999999,114.959999999999,2,1,114.849999999999
3040,28040,Bond_2,Bid,1000,Ctpy_0,114.849999999999,114.849999999999,4,1,114.799999999999
3041,28041,Bond_0,Offer,1000,Ctpy_3,93.3600000000012,93.3600000000012,3,1,93.2500000000012
3042,28042,Bond_0,Bid,1000,Ctpy_1,93.2500000000012,93.2500000000012,2,1,93.1200000000012
3043,28043,Bond_0,Offer,1000,Ctpy_3,93.1200000000012,93.1600000000012,3,0,93.2200000000011
3044,28044,Bond_0,Bid,1000,Ctpy_3,93.2200000000011,93.2200000000011,3,1,93.2100000000011
3045,28045,Bond_0,Offer,1000,Ctpy_1,93.2100000000011,93.3500000000011,4,0,93.1700000000011
3046,28046,Bond_0,Offer,3970000,Ctpy_3,93.1700000000011,93.1700000000011,4,1,93.2000000000011
3047,28047,Bond_0,Offer,200000,Ctpy_1,93.2000000000011,93.2000000000011,1,1,93.1900000000011
3048,28048,Bond_0,Offer,1000,Ctpy_3,93.1900000000011,93.1900000000011,2,1,93.1900000000011
3049,28049,Bond_2,Bid,1000,Ctpy_1,114.949999999999,114.949999999999,1,1,114.999999999999
3050,28050,Bond_0,Offer,440000,Ctpy_3,93.2500000000011,93.2500000000011,2,1,93.1500000000011
3051,28051,Bond_2,Offer,1000,Ctpy_1,115.009999999999,115.009999999999,1,1,114.929999999999
3052,28052,Bond_2,Bid,1000,Ctpy_3,114.929999999999,114.919999999999,1,0,114.909999999999
3053,28053,Bond_0,Offer,1000,Ctpy_0,93.4300000000011,93.4300000000011,4,1,93.4500000000011
3054,28054,Bond_0,Bid,1000,Ctpy_3,93.4500000000011,93.4500000000011,3,1,93.3100000000011
3055,28055,Bond_1,Bid,1000,Ctpy_3,141.529999999998,141.529999999998,2,1,141.589999999998
3056,28056,Bond_2,Bid,1000,Ctpy_1,114.799999999999,114.799999999999,1,1,115.049999999999
3057,28057,Bond_0,Offer,730000,Ctpy_3,93.4300000000011,93.4300000000011,2,1,93.4500000000011
3058,28058,Bond_0,Bid,1000,Ctpy_1,93.4500000000011,93.4500000000011,3,1,93.4500000000011
3059,28059,Bond_0,Offer,1000,Ctpy_1,93.4500000000011,93.4500000000011,1,1,93.4700000000011
3060,28060,Bond_0,Offer,1000,Ctpy_3,93.4700000000011,93.4700000000011,1,1,93.5200000000011
3061,28061,Bond_2,Offer,1000,Ctpy_0,115.059999999999,115.069999999999,3,1,115.139999999999
3062,28062,Bond_0,Bid,40000,Ctpy_0,93.5300000000011,93.5300000000011,1,1,93.2900000000011
3063,28063,Bond_1,Bid,1000,Ctpy_3,141.969999999999,141.929999999999,3,0,142.239999999999
3064,28064,Bond_1,Offer,1000,Ctpy_0,142.239999999999,142.239999999999,1,1,142.259999999999
3065,28065,Bond_0,Offer,10000,Ctpy_0,93.1400000000011,93.1400000000011,3,1,93.2000000000011
3066,28066,Bond_0,Offer,1000,Ctpy_0,93.2000000000011,93.2000000000011,1,1,93.2200000000011
3067,28067,Bond_0,Offer,1000,Ctpy_0,93.2200000000011,97.3300000000011,4,0,93.2500000000011
3068,28068,Bond_2,Bid,2090000,Ctpy_3,114.999999999999,114.999999999999,2,1,115.249999999999
3069,28069,Bond_2,Offer,1000,Ctpy_3,115.249999999999,115.249999999999,4,1,115.199999999999
3070,28070,Bond_2,Offer,10000000,Ctpy_3,115.199999999999,115.199999999999,2,1,115.219999999999
3071,28071,Bond_0,Offer,1000,Ctpy_1,93.2100000000011,93.2100000000011,4,1,93.1000000000011
3072,28072,Bond_0,Bid,1000,Ctpy_3,93.1000000000011,93.1000000000011,3,1,93.1000000000011
3073,28073,Bond_0,Bid,1000,Ctpy_0,93.1000000000011,93.1000000000011,1,1,93.0900000000011
3074,28074,Bond_0,Bid,1000,Ctpy_3,93.0900000000011,93.0900000000011,1,1,93.0900000000011
3075,28075,Bond_2,Bid,6010000,Ctpy_1,114.979999999999,114.979999999999,2,1,114.909999999999
3076,28076,Bond_2,Bid,1000,Ctpy_3,114.909999999999,114.909999999999,3,1,114.989999999999
